PERI,FECASI,LIB,NROASI,NRODOC,CODCTA,MONMN
200420,05/01/2004,CJ,10,,14100000,13.00
200420,05/01/2004,CJ,10,,14100000,170.00
200420,05/01/2004,CJ,10,,14100000,170.00
200420,05/01/2004,CJ,10,,14100000,170.00
200420,05/01/2004,CJ,10,,14100000,170.00
200420,05/01/2004,CJ,10,,14100000,170.00
200420,05/01/2004,CJ,10,,14100000,170.00
200420,05/01/2004,CJ,10,,14100000,170.00
200420,05/01/2004,CJ,10,,14100000,170.00
200420,05/01/2004,CJ,10,,14100000,170.00
200420,05/01/2004,CJ,10,,14100000,170.00
200420,05/01/2004,CJ,10,,14100000,170.00
200420,05/01/2004,CJ,10,,14100000,170.00
200420,05/01/2004,CJ,10,,14100000,170.00
200420,05/01/2004,CJ,10,,14100000,170.00
200420,05/01/2004,CJ,10,,14100000,170.00
200420,05/01/2004,CJ,10,,14100000,170.00
200420,05/01/2004,CJ,10,,14100000,170.00
200420,05/01/2004,CJ,10,,14100000,170.00
200420,05/01/2004,CJ,10,,14100000,170.00
200420,05/01/2004,CJ,10,,14100000,170.00
200420,05/01/2004,CJ,10,,14100000,170.00
200420,05/01/2004,CJ,10,,14100000,170.00
200420,05/01/2004,CJ,10,,14100000,170.00
200420,05/01/2004,CJ,10,,14100000,170.00
200420,05/01/2004,CJ,10,,14100000,170.00
200420,05/01/2004,CJ,10,,14100000,170.00
200420,05/01/2004,CJ,10,,14100000,170.00
200420,05/01/2004,CJ,10,,14100000,78.00
200420,05/01/2004,CJ,10,,14100000,78.00
200420,05/01/2004,CJ,10,,14100000,78.00
200420,05/01/2004,CJ,10,,14100000,78.00
200420,05/01/2004,CJ,10,,14100000,78.00
200420,05/01/2004,CJ,10,,14100000,78.00
200420,05/01/2004,CJ,10,,14200000,55.00
200420,05/01/2004,CJ,10,,14200000,75.00
200420,05/01/2004,CJ,10,,38400000,310.00
200420,05/01/2004,CJ,10,,38400000,310.00
200420,05/01/2004,CJ,10,,38400000,310.00
200420,05/01/2004,CJ,10,,38400000,310.00
200420,05/01/2004,CJ,10,,38400000,310.00
200420,05/01/2004,CJ,10,,38400000,310.00
200420,05/01/2004,CJ,10,,38400000,310.00
200420,05/01/2004,CJ,10,,38400000,310.00
200420,05/01/2004,CJ,10,,38400000,310.00
200420,05/01/2004,CJ,10,,38400000,310.00
200420,05/01/2004,CJ,10,,38400000,310.00
200420,05/01/2004,CJ,10,,38400000,310.00
200420,05/01/2004,CJ,10,,38400000,310.00
200420,05/01/2004,CJ,10,,38400000,310.00
200420,05/01/2004,CJ,10,,38400000,310.00
200420,05/01/2004,CJ,10,,38400000,310.00
200420,05/01/2004,CJ,10,,38400000,310.00
200420,05/01/2004,CJ,10,,38400000,310.00
200420,05/01/2004,CJ,10,,38400000,310.00
200420,05/01/2004,CJ,10,,38400000,310.00
200420,05/01/2004,CJ,10,,38400000,310.00
200420,05/01/2004,CJ,10,,38400000,310.00
200420,05/01/2004,CJ,10,,38400000,310.00
200420,05/01/2004,CJ,10,,38400000,310.00
200420,05/01/2004,CJ,10,,38400000,310.00
200420,05/01/2004,CJ,10,,38400000,310.00
200420,05/01/2004,CJ,10,,38400000,310.00
200420,05/01/2004,CJ,10,,38400000,412.00
200420,05/01/2004,CJ,10,,38400000,600.00
200420,05/01/2004,CJ,10,,38400000,600.00
200420,05/01/2004,CJ,10,,38400000,412.00
200420,05/01/2004,CJ,10,,38400000,412.00
200420,05/01/2004,CJ,10,,38400000,412.00
200420,05/01/2004,CJ,10,,38400000,412.00
200420,05/01/2004,CJ,10,,38400000,600.00
200420,05/01/2004,CJ,10,,38400000,28000.00
200420,05/01/2004,CJ,10,,38400000,412.00
200420,05/01/2004,CJ,10,,38400000,441.40
200420,05/01/2004,CJ,10,,38400000,441.80
200420,05/01/2004,CJ,10,,38400000,127.60
200420,05/01/2004,CJ,10,,38400000,230.20
200420,05/01/2004,CJ,10,,38400000,144.80
200420,05/01/2004,CJ,10,,38400000,17.00
200420,05/01/2004,CJ,10,,38400000,70.00
200420,05/01/2004,CJ,10,,10100100,-47315.80
200420,06/01/2004,CJ,18,,38400000,-40.00
200420,06/01/2004,CJ,18,,10100100,40.00
200420,06/01/2004,CJ,19,,14100000,78.00
200420,06/01/2004,CJ,19,,14100000,78.00
200420,06/01/2004,CJ,19,,14100000,78.00
200420,06/01/2004,CJ,19,,14100000,78.00
200420,06/01/2004,CJ,19,,14100000,78.00
200420,06/01/2004,CJ,19,,14100000,78.00
200420,06/01/2004,CJ,19,,14200000,112.00
200420,06/01/2004,CJ,19,,14200000,32.00
200420,06/01/2004,CJ,19,,38400000,412.00
200420,06/01/2004,CJ,19,,38400000,412.00
200420,06/01/2004,CJ,19,,38400000,412.00
200420,06/01/2004,CJ,19,,38400000,412.00
200420,06/01/2004,CJ,19,,38400000,412.00
200420,06/01/2004,CJ,19,,38400000,412.00
200420,06/01/2004,CJ,19,,10100100,-3084.00
200420,07/01/2004,CJ,31,,38400000,-1103.61
200420,07/01/2004,CJ,31,,38400000,-1.90
200420,07/01/2004,CJ,31,,38400000,-1.90
200420,07/01/2004,CJ,31,,38400000,-124.50
200420,07/01/2004,CJ,31,,38400000,-1.00
200420,07/01/2004,CJ,31,,10100100,1232.91
200420,07/01/2004,CJ,32,,14100000,78.00
200420,07/01/2004,CJ,32,,14100000,78.00
200420,07/01/2004,CJ,32,,14100000,78.00
200420,07/01/2004,CJ,32,,14100000,78.00
200420,07/01/2004,CJ,32,,14100000,78.00
200420,07/01/2004,CJ,32,,14100000,78.00
200420,07/01/2004,CJ,32,,14200000,112.00
200420,07/01/2004,CJ,32,,14200000,32.00
200420,07/01/2004,CJ,32,,38400000,412.00
200420,07/01/2004,CJ,32,,38400000,412.00
200420,07/01/2004,CJ,32,,38400000,412.00
200420,07/01/2004,CJ,32,,38400000,412.00
200420,07/01/2004,CJ,32,,38400000,412.00
200420,07/01/2004,CJ,32,,38400000,412.00
200420,07/01/2004,CJ,32,,38400000,400.00
200420,07/01/2004,CJ,32,,38400000,600.00
200420,07/01/2004,CJ,32,,38400000,600.00
200420,07/01/2004,CJ,32,,38400000,600.00
200420,07/01/2004,CJ,32,,38400000,600.00
200420,07/01/2004,CJ,32,,38400000,600.00
200420,07/01/2004,CJ,32,,38400000,600.00
200420,07/01/2004,CJ,32,,38400000,600.00
200420,07/01/2004,CJ,32,,38400000,400.00
200420,07/01/2004,CJ,32,,38400000,98.50
200420,07/01/2004,CJ,32,,10100100,-8182.50
200420,08/01/2004,CJ,36,,14100000,78.00
200420,08/01/2004,CJ,36,,14100000,78.00
200420,08/01/2004,CJ,36,,14100000,78.00
200420,08/01/2004,CJ,36,,14100000,78.00
200420,08/01/2004,CJ,36,,14100000,78.00
200420,08/01/2004,CJ,36,,14100000,78.00
200420,08/01/2004,CJ,36,,14200000,112.00
200420,08/01/2004,CJ,36,,14200000,32.00
200420,08/01/2004,CJ,36,,38400000,412.00
200420,08/01/2004,CJ,36,,38400000,412.00
200420,08/01/2004,CJ,36,,38400000,412.00
200420,08/01/2004,CJ,36,,38400000,412.00
200420,08/01/2004,CJ,36,,38400000,412.00
200420,08/01/2004,CJ,36,,38400000,412.00
200420,08/01/2004,CJ,36,,38400000,9420.00
200420,08/01/2004,CJ,36,,38400000,600.00
200420,08/01/2004,CJ,36,,10100100,-13104.00
200420,09/01/2004,CJ,48,,38400000,-1.90
200420,09/01/2004,CJ,48,,38400000,-138.60
200420,09/01/2004,CJ,48,,14100000,-26.00
200420,09/01/2004,CJ,48,,38400000,-1.90
200420,09/01/2004,CJ,48,,38400000,-37.70
200420,09/01/2004,CJ,48,,38400000,-1.90
200420,09/01/2004,CJ,48,,38400000,-1.90
200420,09/01/2004,CJ,48,,38400000,-37.70
200420,09/01/2004,CJ,48,,38400000,-1.90
200420,09/01/2004,CJ,48,,38400000,-1.90
200420,09/01/2004,CJ,48,,38400000,-1.90
200420,09/01/2004,CJ,48,,38400000,-412.00
200420,09/01/2004,CJ,48,,14100000,-78.00
200420,09/01/2004,CJ,48,,38400000,-1.90
200420,09/01/2004,CJ,48,,38400000,-1.90
200420,09/01/2004,CJ,48,,38400000,-1.90
200420,09/01/2004,CJ,48,,38400000,-1.90
200420,09/01/2004,CJ,48,,38400000,-1.90
200420,09/01/2004,CJ,48,,38400000,-1.90
200420,09/01/2004,CJ,48,,38400000,-1.90
200420,09/01/2004,CJ,48,,38400000,-37.70
200420,09/01/2004,CJ,48,,10100100,794.30
200420,09/01/2004,CJ,49,,14100000,78.00
200420,09/01/2004,CJ,49,,14100000,78.00
200420,09/01/2004,CJ,49,,14100000,78.00
200420,09/01/2004,CJ,49,,14100000,78.00
200420,09/01/2004,CJ,49,,14100000,78.00
200420,09/01/2004,CJ,49,,14100000,78.00
200420,09/01/2004,CJ,49,,14100000,78.00
200420,09/01/2004,CJ,49,,14100000,78.00
200420,09/01/2004,CJ,49,,14100000,78.00
200420,09/01/2004,CJ,49,,14100000,78.00
200420,09/01/2004,CJ,49,,14100000,78.00
200420,09/01/2004,CJ,49,,14100000,78.00
200420,09/01/2004,CJ,49,,14100000,78.00
200420,09/01/2004,CJ,49,,14100000,78.00
200420,09/01/2004,CJ,49,,14100000,78.00
200420,09/01/2004,CJ,49,,14100000,78.00
200420,09/01/2004,CJ,49,,14100000,78.00
200420,09/01/2004,CJ,49,,14100000,78.00
200420,09/01/2004,CJ,49,,14100000,170.00
200420,09/01/2004,CJ,49,,14100000,170.00
200420,09/01/2004,CJ,49,,14100000,85.00
200420,09/01/2004,CJ,49,,14100000,85.00
200420,09/01/2004,CJ,49,,14100000,85.00
200420,09/01/2004,CJ,49,,14100000,85.00
200420,09/01/2004,CJ,49,,14100000,85.00
200420,09/01/2004,CJ,49,,14100000,85.00
200420,09/01/2004,CJ,49,,14100000,85.00
200420,09/01/2004,CJ,49,,14100000,85.00
200420,09/01/2004,CJ,49,,14100000,85.00
200420,09/01/2004,CJ,49,,14100000,85.00
200420,09/01/2004,CJ,49,,14100000,85.00
200420,09/01/2004,CJ,49,,14100000,85.00
200420,09/01/2004,CJ,49,,14100000,85.00
200420,09/01/2004,CJ,49,,14100000,68.00
200420,09/01/2004,CJ,49,,14100000,34.00
200420,09/01/2004,CJ,49,,14100000,85.00
200420,09/01/2004,CJ,49,,14100000,78.00
200420,09/01/2004,CJ,49,,14100000,78.00
200420,09/01/2004,CJ,49,,14200000,112.00
200420,09/01/2004,CJ,49,,14200000,32.00
200420,09/01/2004,CJ,49,,14200000,112.00
200420,09/01/2004,CJ,49,,14200000,32.00
200420,09/01/2004,CJ,49,,14200000,112.00
200420,09/01/2004,CJ,49,,14200000,32.00
200420,09/01/2004,CJ,49,,38400000,412.00
200420,09/01/2004,CJ,49,,38400000,412.00
200420,09/01/2004,CJ,49,,38400000,412.00
200420,09/01/2004,CJ,49,,38400000,412.00
200420,09/01/2004,CJ,49,,38400000,412.00
200420,09/01/2004,CJ,49,,38400000,412.00
200420,09/01/2004,CJ,49,,38400000,412.00
200420,09/01/2004,CJ,49,,38400000,412.00
200420,09/01/2004,CJ,49,,38400000,412.00
200420,09/01/2004,CJ,49,,38400000,412.00
200420,09/01/2004,CJ,49,,38400000,412.00
200420,09/01/2004,CJ,49,,38400000,412.00
200420,09/01/2004,CJ,49,,38400000,412.00
200420,09/01/2004,CJ,49,,38400000,412.00
200420,09/01/2004,CJ,49,,38400000,412.00
200420,09/01/2004,CJ,49,,38400000,412.00
200420,09/01/2004,CJ,49,,38400000,412.00
200420,09/01/2004,CJ,49,,38400000,412.00
200420,09/01/2004,CJ,49,,38400000,1057.68
200420,09/01/2004,CJ,49,,38400000,95.50
200420,09/01/2004,CJ,49,,38400000,310.00
200420,09/01/2004,CJ,49,,38400000,310.00
200420,09/01/2004,CJ,49,,38400000,155.00
200420,09/01/2004,CJ,49,,38400000,155.00
200420,09/01/2004,CJ,49,,38400000,155.00
200420,09/01/2004,CJ,49,,38400000,155.00
200420,09/01/2004,CJ,49,,38400000,155.00
200420,09/01/2004,CJ,49,,38400000,155.00
200420,09/01/2004,CJ,49,,38400000,155.00
200420,09/01/2004,CJ,49,,38400000,155.00
200420,09/01/2004,CJ,49,,38400000,155.00
200420,09/01/2004,CJ,49,,38400000,155.00
200420,09/01/2004,CJ,49,,38400000,155.00
200420,09/01/2004,CJ,49,,38400000,155.00
200420,09/01/2004,CJ,49,,38400000,155.00
200420,09/01/2004,CJ,49,,38400000,26.20
200420,09/01/2004,CJ,49,,38400000,34.00
200420,09/01/2004,CJ,49,,38400000,36.50
200420,09/01/2004,CJ,49,,38400000,15.00
200420,09/01/2004,CJ,49,,38400000,155.00
200420,09/01/2004,CJ,49,,38400000,150.00
200420,09/01/2004,CJ,49,,38400000,3000.00
200420,09/01/2004,CJ,49,,38400000,450.00
200420,09/01/2004,CJ,49,,38400000,450.00
200420,09/01/2004,CJ,49,,38400000,450.00
200420,09/01/2004,CJ,49,,38400000,450.00
200420,09/01/2004,CJ,49,,38400000,450.00
200420,09/01/2004,CJ,49,,38400000,450.00
200420,09/01/2004,CJ,49,,38400000,450.00
200420,09/01/2004,CJ,49,,38400000,450.00
200420,09/01/2004,CJ,49,,38400000,450.00
200420,09/01/2004,CJ,49,,38400000,450.00
200420,09/01/2004,CJ,49,,38400000,329.10
200420,09/01/2004,CJ,49,,38400000,150.00
200420,09/01/2004,CJ,49,,38400000,150.00
200420,09/01/2004,CJ,49,,38400000,99.50
200420,09/01/2004,CJ,49,,38400000,370.00
200420,09/01/2004,CJ,49,,38400000,412.00
200420,09/01/2004,CJ,49,,38400000,1300.00
200420,09/01/2004,CJ,49,,38400000,85.40
200420,09/01/2004,CJ,49,,38400000,85.40
200420,09/01/2004,CJ,49,,38400000,85.40
200420,09/01/2004,CJ,49,,38400000,85.40
200420,09/01/2004,CJ,49,,38400000,85.40
200420,09/01/2004,CJ,49,,38400000,85.40
200420,09/01/2004,CJ,49,,38400000,85.40
200420,09/01/2004,CJ,49,,38400000,51.20
200420,09/01/2004,CJ,49,,38400000,51.20
200420,09/01/2004,CJ,49,,38400000,85.40
200420,09/01/2004,CJ,49,,38400000,51.20
200420,09/01/2004,CJ,49,,38400000,85.40
200420,09/01/2004,CJ,49,,38400000,85.40
200420,09/01/2004,CJ,49,,38400000,51.20
200420,09/01/2004,CJ,49,,38400000,51.20
200420,09/01/2004,CJ,49,,38400000,85.40
200420,09/01/2004,CJ,49,,38400000,85.40
200420,09/01/2004,CJ,49,,38400000,85.40
200420,09/01/2004,CJ,49,,38400000,600.00
200420,09/01/2004,CJ,49,,38400000,600.00
200420,09/01/2004,CJ,49,,38400000,600.00
200420,09/01/2004,CJ,49,,38400000,600.00
200420,09/01/2004,CJ,49,,38400000,600.00
200420,09/01/2004,CJ,49,,38400000,412.00
200420,09/01/2004,CJ,49,,38400000,400.00
200420,09/01/2004,CJ,49,,38400000,8736.00
200420,09/01/2004,CJ,49,,10100100,-30733.68
200420,09/01/2004,CJ,49,,10440100,-8736.00
200420,12/01/2004,CJ,58,,38400000,-17.00
200420,12/01/2004,CJ,58,,38400000,-156.40
200420,12/01/2004,CJ,58,,14100000,-26.00
200420,12/01/2004,CJ,58,,38400000,-138.60
200420,12/01/2004,CJ,58,,14100000,-26.00
200420,12/01/2004,CJ,58,,38400000,-24.70
200420,12/01/2004,CJ,58,,38400000,-24.70
200420,12/01/2004,CJ,58,,38400000,-1.90
200420,12/01/2004,CJ,58,,38400000,-97.00
200420,12/01/2004,CJ,58,,14100000,-52.00
200420,12/01/2004,CJ,58,,38400000,-1.90
200420,12/01/2004,CJ,58,,38400000,-47.40
200420,12/01/2004,CJ,58,,14100000,-17.00
200420,12/01/2004,CJ,58,,38400000,-275.30
200420,12/01/2004,CJ,58,,14100000,-52.00
200420,12/01/2004,CJ,58,,38400000,-122.00
200420,12/01/2004,CJ,58,,14100000,-61.00
200420,12/01/2004,CJ,58,,38400000,-47.40
200420,12/01/2004,CJ,58,,14100000,-8.00
200420,12/01/2004,CJ,58,,38400000,-47.40
200420,12/01/2004,CJ,58,,14100000,-13.00
200420,12/01/2004,CJ,58,,38400000,-70.20
200420,12/01/2004,CJ,58,,14100000,-17.00
200420,12/01/2004,CJ,58,,38400000,-298.10
200420,12/01/2004,CJ,58,,14100000,-52.00
200420,12/01/2004,CJ,58,,38400000,-359.50
200420,12/01/2004,CJ,58,,14100000,-52.00
200420,12/01/2004,CJ,58,,38400000,-97.00
200420,12/01/2004,CJ,58,,14100000,-39.00
200420,12/01/2004,CJ,58,,38400000,-412.00
200420,12/01/2004,CJ,58,,14100000,-78.00
200420,12/01/2004,CJ,58,,38400000,-412.00
200420,12/01/2004,CJ,58,,14100000,-78.00
200420,12/01/2004,CJ,58,,10100100,3221.50
200420,12/01/2004,CJ,59,,14100000,26.00
200420,12/01/2004,CJ,59,,14100000,78.00
200420,12/01/2004,CJ,59,,14100000,78.00
200420,12/01/2004,CJ,59,,14100000,78.00
200420,12/01/2004,CJ,59,,14100000,78.00
200420,12/01/2004,CJ,59,,14100000,78.00
200420,12/01/2004,CJ,59,,14100000,78.00
200420,12/01/2004,CJ,59,,14100000,78.00
200420,12/01/2004,CJ,59,,14200000,112.00
200420,12/01/2004,CJ,59,,14200000,32.00
200420,12/01/2004,CJ,59,,38400000,412.00
200420,12/01/2004,CJ,59,,38400000,412.00
200420,12/01/2004,CJ,59,,38400000,412.00
200420,12/01/2004,CJ,59,,38400000,412.00
200420,12/01/2004,CJ,59,,38400000,412.00
200420,12/01/2004,CJ,59,,38400000,412.00
200420,12/01/2004,CJ,59,,38400000,412.00
200420,12/01/2004,CJ,59,,38400000,800.00
200420,12/01/2004,CJ,59,,38400000,300.00
200420,12/01/2004,CJ,59,,38400000,157.00
200420,12/01/2004,CJ,59,,38400000,42372.45
200420,12/01/2004,CJ,59,,10100100,-3600.00
200420,12/01/2004,CJ,59,,10400100,-1257.00
200420,12/01/2004,CJ,59,,10440200,-42372.45
200420,13/01/2004,CJ,66,,38400000,-106.60
200420,13/01/2004,CJ,66,,38400000,-60.60
200420,13/01/2004,CJ,66,,38400000,-113.60
200420,13/01/2004,CJ,66,,38400000,-211.00
200420,13/01/2004,CJ,66,,38400000,-108.60
200420,13/01/2004,CJ,66,,38400000,-466.00
200420,13/01/2004,CJ,66,,38400000,-396.20
200420,13/01/2004,CJ,66,,38400000,-567.00
200420,13/01/2004,CJ,66,,38400000,-519.00
200420,13/01/2004,CJ,66,,38400000,-516.00
200420,13/01/2004,CJ,66,,38400000,-516.00
200420,13/01/2004,CJ,66,,38400000,-22.20
200420,13/01/2004,CJ,66,,38400000,-182.00
200420,13/01/2004,CJ,66,,38400000,-323.60
200420,13/01/2004,CJ,66,,38400000,-275.30
200420,13/01/2004,CJ,66,,14100000,-52.00
200420,13/01/2004,CJ,66,,38400000,-138.60
200420,13/01/2004,CJ,66,,14100000,-13.00
200420,13/01/2004,CJ,66,,38400000,-1.90
200420,13/01/2004,CJ,66,,38400000,-138.60
200420,13/01/2004,CJ,66,,14100000,-22.00
200420,13/01/2004,CJ,66,,38400000,-1.90
200420,13/01/2004,CJ,66,,38400000,-138.60
200420,13/01/2004,CJ,66,,14100000,-26.00
200420,13/01/2004,CJ,66,,38400000,-161.40
200420,13/01/2004,CJ,66,,14100000,-18.00
200420,13/01/2004,CJ,66,,38400000,-138.60
200420,13/01/2004,CJ,66,,14100000,-26.00
200420,13/01/2004,CJ,66,,38400000,-17.00
200420,13/01/2004,CJ,66,,14100000,-8.70
200420,13/01/2004,CJ,66,,38400000,-138.60
200420,13/01/2004,CJ,66,,14100000,-26.00
200420,13/01/2004,CJ,66,,38400000,-1.90
200420,13/01/2004,CJ,66,,38400000,-1.90
200420,13/01/2004,CJ,66,,38400000,-1.90
200420,13/01/2004,CJ,66,,38400000,-1.90
200420,13/01/2004,CJ,66,,38400000,-97.00
200420,13/01/2004,CJ,66,,14100000,-52.00
200420,13/01/2004,CJ,66,,10100100,5607.20
200420,13/01/2004,CJ,67,,14100000,78.00
200420,13/01/2004,CJ,67,,14100000,78.00
200420,13/01/2004,CJ,67,,14100000,78.00
200420,13/01/2004,CJ,67,,14100000,78.00
200420,13/01/2004,CJ,67,,14100000,78.00
200420,13/01/2004,CJ,67,,14100000,78.00
200420,13/01/2004,CJ,67,,14100000,78.00
200420,13/01/2004,CJ,67,,14200000,32.00
200420,13/01/2004,CJ,67,,14200000,112.00
200420,13/01/2004,CJ,67,,38400000,600.00
200420,13/01/2004,CJ,67,,38400000,400.00
200420,13/01/2004,CJ,67,,38400000,412.00
200420,13/01/2004,CJ,67,,38400000,412.00
200420,13/01/2004,CJ,67,,38400000,412.00
200420,13/01/2004,CJ,67,,38400000,412.00
200420,13/01/2004,CJ,67,,38400000,412.00
200420,13/01/2004,CJ,67,,38400000,412.00
200420,13/01/2004,CJ,67,,38400000,40.50
200420,13/01/2004,CJ,67,,38400000,412.00
200420,13/01/2004,CJ,67,,10100100,-4614.50
200420,14/01/2004,CJ,80,,38400000,-3.00
200420,14/01/2004,CJ,80,,10100100,3.00
200420,14/01/2004,CJ,81,,14100000,78.00
200420,14/01/2004,CJ,81,,14100000,78.00
200420,14/01/2004,CJ,81,,14100000,78.00
200420,14/01/2004,CJ,81,,14100000,78.00
200420,14/01/2004,CJ,81,,14100000,78.00
200420,14/01/2004,CJ,81,,14100000,78.00
200420,14/01/2004,CJ,81,,14100000,78.00
200420,14/01/2004,CJ,81,,14200000,112.00
200420,14/01/2004,CJ,81,,14200000,32.00
200420,14/01/2004,CJ,81,,38400000,412.00
200420,14/01/2004,CJ,81,,38400000,412.00
200420,14/01/2004,CJ,81,,38400000,412.00
200420,14/01/2004,CJ,81,,38400000,412.00
200420,14/01/2004,CJ,81,,38400000,412.00
200420,14/01/2004,CJ,81,,38400000,412.00
200420,14/01/2004,CJ,81,,38400000,140.00
200420,14/01/2004,CJ,81,,38400000,412.00
200420,14/01/2004,CJ,81,,38400000,400.00
200420,14/01/2004,CJ,81,,38400000,1000.00
200420,14/01/2004,CJ,81,,38400000,1000.00
200420,14/01/2004,CJ,81,,38400000,1000.00
200420,14/01/2004,CJ,81,,38400000,1000.00
200420,14/01/2004,CJ,81,,10100100,-4114.00
200420,14/01/2004,CJ,81,,10400100,-4000.00
200420,15/01/2004,CJ,84,,38400000,-13.00
200420,15/01/2004,CJ,84,,10100100,13.00
200420,15/01/2004,CJ,85,,14100000,78.00
200420,15/01/2004,CJ,85,,14100000,78.00
200420,15/01/2004,CJ,85,,14100000,78.00
200420,15/01/2004,CJ,85,,14100000,78.00
200420,15/01/2004,CJ,85,,14100000,78.00
200420,15/01/2004,CJ,85,,14100000,78.00
200420,15/01/2004,CJ,85,,14200000,112.00
200420,15/01/2004,CJ,85,,14200000,32.00
200420,15/01/2004,CJ,85,,38400000,150.00
200420,15/01/2004,CJ,85,,38400000,600.00
200420,15/01/2004,CJ,85,,38400000,412.00
200420,15/01/2004,CJ,85,,38400000,412.00
200420,15/01/2004,CJ,85,,38400000,412.00
200420,15/01/2004,CJ,85,,38400000,412.00
200420,15/01/2004,CJ,85,,38400000,412.00
200420,15/01/2004,CJ,85,,38400000,412.00
200420,15/01/2004,CJ,85,,38400000,260.00
200420,15/01/2004,CJ,85,,10100100,-4094.00
200420,16/01/2004,CJ,119,,38400000,-72.30
200420,16/01/2004,CJ,119,,38400000,-109.80
200420,16/01/2004,CJ,119,,38400000,-12.15
200420,16/01/2004,CJ,119,,38400000,-1000.00
200420,16/01/2004,CJ,119,,10100100,1194.25
200420,16/01/2004,CJ,120,,14100000,78.00
200420,16/01/2004,CJ,120,,14100000,78.00
200420,16/01/2004,CJ,120,,14100000,78.00
200420,16/01/2004,CJ,120,,14100000,78.00
200420,16/01/2004,CJ,120,,14100000,78.00
200420,16/01/2004,CJ,120,,14100000,78.00
200420,16/01/2004,CJ,120,,14100000,78.00
200420,16/01/2004,CJ,120,,14100000,78.00
200420,16/01/2004,CJ,120,,14100000,78.00
200420,16/01/2004,CJ,120,,14100000,78.00
200420,16/01/2004,CJ,120,,14100000,78.00
200420,16/01/2004,CJ,120,,14100000,78.00
200420,16/01/2004,CJ,120,,14100000,78.00
200420,16/01/2004,CJ,120,,14100000,78.00
200420,16/01/2004,CJ,120,,14100000,78.00
200420,16/01/2004,CJ,120,,14100000,78.00
200420,16/01/2004,CJ,120,,14100000,78.00
200420,16/01/2004,CJ,120,,14100000,78.00
200420,16/01/2004,CJ,120,,14100000,78.00
200420,16/01/2004,CJ,120,,14100000,78.00
200420,16/01/2004,CJ,120,,14100000,78.00
200420,16/01/2004,CJ,120,,14100000,78.00
200420,16/01/2004,CJ,120,,14100000,78.00
200420,16/01/2004,CJ,120,,14100000,78.00
200420,16/01/2004,CJ,120,,14100000,78.00
200420,16/01/2004,CJ,120,,14200000,112.00
200420,16/01/2004,CJ,120,,14200000,32.00
200420,16/01/2004,CJ,120,,14200000,112.00
200420,16/01/2004,CJ,120,,14200000,32.00
200420,16/01/2004,CJ,120,,14200000,112.00
200420,16/01/2004,CJ,120,,14200000,32.00
200420,16/01/2004,CJ,120,,14200000,112.00
200420,16/01/2004,CJ,120,,14200000,32.00
200420,16/01/2004,CJ,120,,38400000,250.00
200420,16/01/2004,CJ,120,,38400000,100.00
200420,16/01/2004,CJ,120,,38400000,45.50
200420,16/01/2004,CJ,120,,38400000,485.50
200420,16/01/2004,CJ,120,,38400000,412.00
200420,16/01/2004,CJ,120,,38400000,412.00
200420,16/01/2004,CJ,120,,38400000,412.00
200420,16/01/2004,CJ,120,,38400000,412.00
200420,16/01/2004,CJ,120,,38400000,412.00
200420,16/01/2004,CJ,120,,38400000,412.00
200420,16/01/2004,CJ,120,,38400000,412.00
200420,16/01/2004,CJ,120,,38400000,412.00
200420,16/01/2004,CJ,120,,38400000,412.00
200420,16/01/2004,CJ,120,,38400000,412.00
200420,16/01/2004,CJ,120,,38400000,412.00
200420,16/01/2004,CJ,120,,38400000,412.00
200420,16/01/2004,CJ,120,,38400000,412.00
200420,16/01/2004,CJ,120,,38400000,412.00
200420,16/01/2004,CJ,120,,38400000,412.00
200420,16/01/2004,CJ,120,,38400000,412.00
200420,16/01/2004,CJ,120,,38400000,412.00
200420,16/01/2004,CJ,120,,38400000,412.00
200420,16/01/2004,CJ,120,,38400000,412.00
200420,16/01/2004,CJ,120,,38400000,412.00
200420,16/01/2004,CJ,120,,38400000,412.00
200420,16/01/2004,CJ,120,,38400000,412.00
200420,16/01/2004,CJ,120,,38400000,412.00
200420,16/01/2004,CJ,120,,38400000,412.00
200420,16/01/2004,CJ,120,,38400000,220.00
200420,16/01/2004,CJ,120,,38400000,412.00
200420,16/01/2004,CJ,120,,38400000,600.00
200420,16/01/2004,CJ,120,,38400000,600.00
200420,16/01/2004,CJ,120,,38400000,600.00
200420,16/01/2004,CJ,120,,38400000,600.00
200420,16/01/2004,CJ,120,,38400000,600.00
200420,16/01/2004,CJ,120,,38400000,600.00
200420,16/01/2004,CJ,120,,38400000,600.00
200420,16/01/2004,CJ,120,,38400000,600.00
200420,16/01/2004,CJ,120,,38400000,250.00
200420,16/01/2004,CJ,120,,38400000,250.00
200420,16/01/2004,CJ,120,,38400000,600.00
200420,16/01/2004,CJ,120,,38400000,600.00
200420,16/01/2004,CJ,120,,38400000,500.00
200420,16/01/2004,CJ,120,,38400000,400.00
200420,16/01/2004,CJ,120,,10100100,-20927.00
200420,16/01/2004,CJ,120,,10400100,-400.00
200420,19/01/2004,CJ,128,,38400000,-8.20
200420,19/01/2004,CJ,128,,38400000,-199.00
200420,19/01/2004,CJ,128,,38400000,-43.40
200420,19/01/2004,CJ,128,,38400000,-516.00
200420,19/01/2004,CJ,128,,38400000,-18.10
200420,19/01/2004,CJ,128,,38400000,-1.90
